文件命名,上传人,状态,编导,上传类型
0624-199双科-自产-自产二-李博-视觉锤-雅迪-A2-B4-有2-11,wangyadibj01,已同步,雅迪,新素材
0624-199双科-自产-自产二-李博-视觉锤-雅迪-A2-B4-有2-12,wangyadibj01,已同步,雅迪,新素材
0526-9物-自产-自产主-李博-曲中雨-子衿-A2-B1-无-28-瑞混-9,duhaozheng,已投放,子矜,新素材
0128-自产主-李博-8-3--有-9物-子矜- IP-曲中雨-瑞混-8,duhaozheng,已投放,子矜,新素材
0624-图书-自产-自产二--视觉锤-雅迪---有-8,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产二--视觉锤-雅迪---有-9,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产二--视觉锤-雅迪---有-12,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产二--视觉锤-雅迪---有-13,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产主--视觉锤-雅迪---有-8,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产主--视觉锤-雅迪---有-9,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产主--视觉锤-雅迪---有-12,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产主--视觉锤-雅迪---有-13,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产主--视觉锤-雅迪---有-10,wangyadibj01,未同步,雅迪,新素材
0624-图书-自产-自产二--视觉锤-雅迪---有-10,wangyadibj01,未同步,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1-无-16,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1-有-16,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-17,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-18,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-19,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-20,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-17,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-18,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-19,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-20,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1-无-16,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1-有-16,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-17,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-18,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-19,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-20,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-17,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-18,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-19,wangyadibj01,已投放,雅迪,新素材
0624-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-20,wangyadibj01,已投放,雅迪,新素材
